id,name,artist,genres,link,img_link,mc_rating,usr_rating
22697171-d1e2-4741-8c37-e6f96d6ca0b8,Carnivale Electricos,Galactic,"{Electronic,Rap,Jazz}",/music/carnivale-electricos/galactic,http://static.metacritic.com/images/products/music/1/624c929177e3fb92c7f2ee12038653b5-98.jpg,72,
0a3c4c53-c0eb-4cc6-96ec-44816713f2a9,Into the Deep,Galactic,"{Rap,Jazz,R&B}",/music/into-the-deep/galactic,http://static.metacritic.com/images/products/music/2/2aaab14f4280e98cc82d58352e67c7a1-98.jpg,80,
c83dd05f-c792-4580-82c1-e6775f253934,Peel Sessions,Galaxie 500,"{Indie,Rock}",/music/peel-sessions/galaxie-500,http://static.metacritic.com/images/products/music/4/ca0f8019273861975f62a5dfbf25b5f2-98.jpg,76,
ce04a510-aacc-4bb4-9450-bf4cffd1eb24,Ology,Gallant,{R&B},/music/ology/gallant,http://static.metacritic.com/images/products/music/5/5193b0c31f10fd85d8ad34f0b85a0c6d-98.jpg,76,8.4
bf8b106c-8a35-4a11-8e8a-e037b3542af1,The Soul of the Hour,Gallon Drunk,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/the-soul-of-the-hour/gallon-drunk,http://static.metacritic.com/images/products/music/9/ec3d437027e3db214325f338edfd94be-98.jpg,75,
95802f6c-a345-4ba9-988d-f0c6f9658718,Grey Britain,Gallows,"{Rock,Punk}",/music/grey-britain/gallows,http://static.metacritic.com/images/products/music/9/abad12fa88329e29f67841fb3a501820-98.jpg,74,7.8
c88fe8fe-d391-475f-9164-fc45f96ab72f,Gallows,Gallows,"{Punk,Pop/Rock}",/music/gallows/gallows,http://static.metacritic.com/images/products/music/1/59dcfbf291b49d64ce10a3e866de71ef-98.jpg,77,7.3
edf09e53-c5e3-46c4-9850-5877412ad94f,Desolation Sounds,Gallows,{Pop/Rock},/music/desolation-sounds/gallows,http://static.metacritic.com/images/products/music/1/6840db0dfd46281bda56d0a383614fea-98.jpg,74,
95031e8c-3fd6-42b9-b17f-42513e339b29,Trust,Gambles,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/trust/gambles,http://static.metacritic.com/images/products/music/8/0d419457491b4c267b9200af1a280458-98.jpg,74,
a59ca670-ee79-4ff4-9c20-38d7a01e7e81,The R.E.D. Album,Game,"{Rap,'"Gangsta Rap'",'"West Coast Rap'"}",/music/the-red-album/game,http://static.metacritic.com/images/products/music/5/d46ebb85a5eed9deb6d74b5297f9c1d2-98.jpg,61,7.2
5bfe187a-f110-49ae-9174-76bd90a424d5,Jesus Piece,Game,"{Rap,'"Gangsta Rap'",'"West Coast Rap'"}",/music/jesus-piece/game,http://static.metacritic.com/images/products/music/2/8bbb37e8658f1d4b24fba68cd50f1a16-98.jpg,66,7.3
c6e2f4cb-309c-4e00-a85e-8e96832f345c,The  Keychain Collection,Gang Colours,"{Electronic,Pop/Rock,Club/Dance}",/music/the-keychain-collection/gang-colours,http://static.metacritic.com/images/products/music/0/98790bbf1b09edd52dd1b6b6bb2b2d2e-98.jpg,71,
c6b7468b-20c2-41a8-9b6c-3a5797584770,Invisible in Your City,Gang Colours,"{Electronic,Downtempo,Garage}",/music/invisible-in-your-city/gang-colours,http://static.metacritic.com/images/products/music/4/d99c733b17eebe935c95487a5f9de8f4-98.jpg,70,
720455ce-5749-44fe-a364-87db6b9cd096,Saint Dymphna,Gang Gang Dance,"{Rock,Experimental}",/music/saint-dymphna/gang-gang-dance,http://static.metacritic.com/images/products/music/4/86799d43bf7bbac8ab0092885ee599f0-98.jpg,78,8.9
2d8d74e0-af29-45d1-af91-f5fa22d7c5bc,Eye Contact,Gang Gang Dance,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/eye-contact/gang-gang-dance,http://static.metacritic.com/images/products/music/6/e1eda1800e87bbee6a0885a4f1d6a5e7-98.jpg,83,8.3
e8d496c9-b9ff-4dfd-8292-aeef1f5a5885,Return The Gift,Gang of Four,"{Rock,Alternative}",/music/return-the-gift/gang-of-four,http://static.metacritic.com/images/products/music/2/5919d0751d4d8cfe5fb9dd365bb6158e-98.jpg,72,7.9
3752edf8-d4f3-450b-bbbd-c5084fd06f42,Content,Gang of Four,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/content/gang-of-four,http://static.metacritic.com/images/products/music/5/69cc3ca9d8c5fd001e3520ae582817a2-98.jpg,71,6.2
4625a686-0fb8-43c8-a208-b44c7ced6e27,What Happens Next,Gang of Four,{Pop/Rock},/music/what-happens-next/gang-of-four,http://static.metacritic.com/images/products/music/5/bc97c03222923618bdc61d492fdbaa86-98.jpg,60,6
8f4a4cb7-325e-4dfc-8d05-99b9b6f8b0aa,The Ownerz,Gang Starr,{Rap},/music/the-ownerz/gang-starr,http://static.metacritic.com/images/products/music/5/0d8a7f0e340cf02c9fd8b52b786ef5ef-98.jpg,70,8.4
0ae7eab7-9944-4f16-88c9-7a38c1aab0a3,Still Living,Ganglians,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/still-living/ganglians,http://static.metacritic.com/images/products/music/1/7ca48fd312867212612d08f4e8cd949d-98.jpg,72,
2e6c7067-9efc-46bd-8096-2c36c891c9f0,Vodka & Ayahuasca,Gangrene,{Rap},/music/vodka-ayahuasca/gangrene,http://static.metacritic.com/images/products/music/7/2743fe9e659af8e066b09ec4598ca684-98.jpg,76,7.8
6943b4d6-43fb-4c81-b1f8-2344cb96e325,Shine Your Light,Gap Dream,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Rock'"}",/music/shine-your-light/gap-dream,http://static.metacritic.com/images/products/music/2/39a16d26b8b0ba431895fe9dba5680e9-98.jpg,70,
fe8bc0fb-34e8-4ccf-ae32-732053308f8e,This Is Gap Dream,Gap Dream,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Rock'"}",/music/this-is-gap-dream/gap-dream,http://static.metacritic.com/images/products/music/5/d286bf5296b187bce97f969d08805978-98.jpg,65,
74d0ee77-2ed6-459d-b915-d0cff4cefce7,Beautifulgarbage,Garbage,"{Rock,Alternative}",/music/beautifulgarbage/garbage,http://static.metacritic.com/images/products/music/0/7a8f60d6917fa7d5abf83c1a5f4ce487-98.jpg,69,8.4
247701d4-55a3-41a2-8f27-52fa57496ab3,Bleed Like Me,Garbage,"{Rock,Alternative}",/music/bleed-like-me/garbage,http://static.metacritic.com/images/products/music/0/3765ea2fa51e32d0379c2b8bd436acc7-98.jpg,56,8.3
e4861dbe-a5b0-45e4-9c16-0dd649349de4,Absolute Garbage,Garbage,"{Rock,Alternative}",/music/absolute-garbage/garbage,http://static.metacritic.com/images/products/music/8/cf9973cbd5082f35286faf57e2b23c0e-98.jpg,69,8.8
571333d7-6e75-4079-b3a4-e02292a63e16,Not Your Kind of People,Garbage,"{'"Adult Alternative'",'"Alternative Pop/Rock'",'"Alternative Dance'"}",/music/not-your-kind-of-people/garbage,http://static.metacritic.com/images/products/music/8/2ceb56d28ae544ae172684f8202a399e-98.jpg,63,8.1
03ccbef6-2daf-4b30-9d9f-c973f42be63a,Strange Little Birds,Garbage,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/strange-little-birds/garbage,http://static.metacritic.com/images/products/music/2/ac3a3e3a6ec52c6a4fe5da5b6804bd4f-98.jpg,75,8.2
8f1a92da-ebd8-40b0-8c77-0c1e2512ee15,Gardens & Villa,Gardens & Villa,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/gardens-villa/gardens-villa,http://static.metacritic.com/images/products/music/2/24ece0ae9aa00088f50ea21034e79f3c-98.jpg,63,
48c0ff17-1dd4-4f96-9ee5-a346c4376d76,Dunes,Gardens & Villa,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/dunes/gardens-villa,http://static.metacritic.com/images/products/music/6/e6797a523c24808ae948c5178b155950-98.jpg,67,
78fff089-42c1-4769-91a6-1046e643fadd,Music for Dogs,Gardens & Villa,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Rock'"}",/music/music-for-dogs/gardens-villa,http://static.metacritic.com/images/products/music/2/c363644f88e40f77e2f904524af8fcd3-98.jpg,69,
1ccb814a-e074-446c-805b-265c9397850b,Syndrome Syndrome,Gardland,"{Electronic,Techno}",/music/syndrome-syndrome/gardland,http://static.metacritic.com/images/products/music/6/2707adb6a25ac1488f90ea4777eb83a6-98.jpg,73,
d17fab5d-68fa-4e6c-a3be-66d7428ae833,The King of In Between,Garland Jeffreys,{Pop/Rock},/music/the-king-of-in-between/garland-jeffreys,http://static.metacritic.com/images/products/music/3/8d6eb87f7db73d661a2c6a13de2bb3c6-98.jpg,79,
f30e2478-fad2-406a-989f-1c6cac23d878,Scarecrow,Garth Brooks,{Country},/music/scarecrow/garth-brooks,http://static.metacritic.com/images/products/music/0/68e6b4565ed8518cd70be7564cf49b75-98.jpg,77,9
1a50b9ce-b7e4-4656-8f18-7eefc3d819dc,Man Against Machine,Garth Brooks,{Country},/music/man-against-machine/garth-brooks,http://static.metacritic.com/images/products/music/5/6e9836965942274ec14a54c7b3b45b0a-98.jpg,68,7.8
dc4d430f-0d7b-433e-af64-1ed3b63b07d9,Gunslinger,Garth Brooks,"{Country,Pop/Rock,'"Contemporary Pop/Rock'"}",/music/gunslinger/garth-brooks,http://static.metacritic.com/images/products/music/7/e6614de3df0150575eea078f28e79f3c-98.jpg,65,
34487b4e-5b85-4c52-8fb3-fe7c27e2051e,Get Off On The Pain,Gary Allan,{Country},/music/get-off-on-the-pain/gary-allan,http://static.metacritic.com/images/products/music/4/72c092ed87bc39aee7615005cae085ee-98.jpg,84,7.4
a28a8a0f-1f03-4614-9843-3084ade6dc3f,Set You Free,Gary Allan,"{Country,'"Contemporary Country'",Neo-Traditionalist}",/music/set-you-free/gary-allan,http://static.metacritic.com/images/products/music/2/2581fcbf473baa0c00196615ff87db28-98.jpg,78,7.3
14b5f02b-817e-4f09-b459-3a24725b3767,Since I Saw You Last,Gary Barlow,{Pop/Rock},/music/since-i-saw-you-last/gary-barlow,http://static.metacritic.com/images/products/music/2/c601e0312a357760d8163ad729bdd168-98.jpg,54,4.6
af9275e2-6a1f-4f5b-bc92-389599913bc6,Blak and Blu,"Gary Clark, Jr.","{Pop/Rock,Blues-Rock}",/music/blak-and-blu/gary-clark-jr,http://static.metacritic.com/images/products/music/5/015c41bf97496cecd84119a716078e95-98.jpg,74,7.2
b4a0f4ee-0402-474d-bf06-02a489ee9671,Live,"Gary Clark, Jr.","{Blues,Pop/Rock,'"Alternative/Indie Rock'"}",/music/live/gary-clark-jr,http://static.metacritic.com/images/products/music/1/4a656fd0ffc06ed4dc750c9dafc87cf8-98.jpg,84,
7172e3e6-61a8-466d-a09a-d26c76a25953,The Story of Sonny Boy Slim,"Gary Clark, Jr.","{Blues,Pop/Rock,Blues-Rock}",/music/the-story-of-sonny-boy-slim/gary-clark-jr,http://static.metacritic.com/images/products/music/5/35b42911b8ad255040ca5d92412703d5-98.jpg,76,7.3
fccdc203-2d91-43b9-b606-a17a6099bdbe,Gary Go,Gary Go,"{Indie,Rock}",/music/gary-go/gary-go,http://static.metacritic.com/images/products/music/3/aacee1a4afd3d652471e0a3ac0c32188-98.jpg,47,6.3
f5f3ec85-cc57-4a59-819d-882a81536aa5,Seconds,Gary Higgins,"{Rock,Folk,Singer-Songwriter}",/music/seconds/gary-higgins,http://static.metacritic.com/images/products/music/4/42080bb770713d00869b1487b8ba7176-98.jpg,60,
56f93a5f-2908-4a6b-b095-c5f394e57da7,A Dream a While Back,Gary Higgins,"{Folk,Singer/Songwriter,Pop/Rock}",/music/a-dream-a-while-back/gary-higgins,http://static.metacritic.com/images/products/music/3/602e0a4006a2cf2281a3f3f506981fca-98.jpg,68,
f5939308-7e10-4f42-93bf-6a63b7bdcd45,Trading Snake Oil For Wolftickets,Gary Jules,"{Rock,'"Adult Alternative'",Singer-Songwriter}",/music/trading-snake-oil-for-wolftickets/gary-jules,http://static.metacritic.com/images/products/music/8/12411e6713878084cec1666a595b5c8a-98.jpg,71,
5d4bd968-b793-4e88-8dba-6711ea52f296,Pure,Gary Numan,"{Rock,Alternative}",/music/pure/gary-numan,http://static.metacritic.com/images/products/music/5/b2d72ecd8cb8213ef346d04425495809-98.jpg,67,8.9
fa722664-f229-4de2-8817-1c2083dfa687,Dead Son Rising,Gary Numan,"{Electronic,Industrial,Pop/Rock}",/music/dead-son-rising/gary-numan,http://static.metacritic.com/images/products/music/5/252e993e13e61f734ee41afe490e162d-98.jpg,59,8.8
e2bdd302-ab85-47d5-8438-cd2e9715e018,Splinter: Songs From a Broken Mind,Gary Numan,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/splinter-songs-from-a-broken-mind/gary-numan,http://static.metacritic.com/images/products/music/2/ba820231e6f9fff7940505d3e79619ed-98.jpg,79,8.2
8633f409-f1fe-4a3a-8e3d-f45880be3cf5,Savage (Songs from a Broken World),Gary Numan,"{Electronic,Industrial,Pop/Rock}",/music/savage-songs-from-a-broken-world/gary-numan,http://static.metacritic.com/images/products/music/4/9bbd5b294ba03576ed67e868fe8a81dc-98.jpg,74,6.8
dbd6b1b6-0479-45c3-b9be-624b126c7037,Electric Endicott,Gary Wilson,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/electric-endicott/gary-wilson,http://static.metacritic.com/images/products/music/8/765c6546c4675fcd03fb54aa7a475992-98.jpg,67,
cbf5fe60-67f1-4ab1-85a4-d6d105e5ffef,Box,Gas,"{Electronic,Techno,'"Experimental Techno'"}",/music/box-box-set/gas,http://static.metacritic.com/images/products/music/5/de7e6f7c242c3575043922430a47e4be-98.jpg,93,7.7
5a35b2d5-d3d2-4e45-be29-b884b5d520cf,Narkopop,Gas,{Electronic},/music/narkopop/gas,http://static.metacritic.com/images/products/music/1/30992b023a4ad118d9daf0ab0c73141f-98.jpg,86,7.7
ee8b26aa-98bb-425b-8e3c-d66f0536acaa,Exo,Gatekeeper,"{Electronic,Electro-Industrial}",/music/exo/gatekeeper,http://static.metacritic.com/images/products/music/3/ad89e1317d6b0a746d9efe431fed5dd3-98.jpg,70,
a6e590da-aaeb-43d2-a10d-9e2d5b99ec0e,Gauntlet Hair,Gauntlet Hair,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/gauntlet-hair/gauntlet-hair,http://static.metacritic.com/images/products/music/4/88b71d59642dc69f358c99076a7a08f1-98.jpg,65,
86e3337a-7759-4eab-b5ca-fb3c2d0f351f,Stills,Gauntlet Hair,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/stills/gauntlet-hair,http://static.metacritic.com/images/products/music/7/b4698c4b6d7d6f50cda52daa57307976-98.jpg,61,
0a9164c3-3b7c-4479-a24e-535fa0af491e,Gavin DeGraw,Gavin DeGraw,"{Rock,Pop,Singer-Songwriter}",/music/gavin-degraw/gavin-degraw,http://static.metacritic.com/images/products/music/7/ddfb26bdcf43782724b9f695b5d71069-98.jpg,60,8.7
5deceb30-f6e8-484e-9cb2-fbbf4f7cd106,Free,Gavin DeGraw,"{Rock,Pop}",/music/free/gavin-degraw,http://static.metacritic.com/images/products/music/1/3ee86e4dbabc537b044a913b8cde1016-98.jpg,,
0ae66539-1ab2-488a-9baf-8f05b19a7624,Sweeter,Gavin DeGraw,"{Pop/Rock,'"Adult Alternative'",'"Alternative/Indie Rock'"}",/music/sweeter/gavin-degraw,http://static.metacritic.com/images/products/music/3/94a7df275bce1e0f744c78b163779761-98.jpg,64,7.6
f0eb0626-16aa-4265-8a9a-57f760289942,Catholic,Gavin Friday,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/catholic/gavin-friday,http://static.metacritic.com/images/products/music/3/32c02c692cdcdc2f1fae0cd30076326e-98.jpg,,
6323ed20-ca69-43ed-abad-b86f6584d589,Wanderlust,Gavin Rossdale,{Rock},/music/wanderlust/gavin-rossdale,http://static.metacritic.com/images/products/music/2/615b219c27317c7a1a295f0f40e6b6f6-98.jpg,48,5.4
0604f534-5538-4c8a-b410-465ba65ce2a2,Transmission,Gay Dad,"{Indie,Rock,Britpop}",/music/transmission/gay-dad,http://static.metacritic.com/images/products/music/3/07f1e276fea8a8cc0979d60b62fbb2d0-98.jpg,52,
12bdbac3-ed51-40bf-b632-d911b8de1b50,"What Doesn''t Kill You, Eventually Kills You",Gay for Johnny Depp,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/what-doesnt-kill-you-eventually-kills-you/gay-for-johnny-depp,http://static.metacritic.com/images/products/music/2/cfb9b8c4cec6568a6375158748800345-98.jpg,61,
e707d2d8-49e6-491a-8146-af7f9f24d2e5,Relayted,Gayngs,"{Rock,Dance,Alternative}",/music/relayted/gayngs,http://static.metacritic.com/images/products/music/6/be8f281f12e19679849df03bb31580fd-98.jpg,78,8.1
271e7a02-5acc-4cba-b079-1fcde56e659b,Presents...Here Come the Bombs,Gaz Coombes,{Pop/Rock},/music/presentshere-come-the-bombs/gaz-coombes,http://static.metacritic.com/images/products/music/1/481c80cfa72d3d53badaa9ea36c22d8e-98.jpg,70,
a530c3aa-4a72-4023-b73f-cfe56791c77e,Matador,Gaz Coombes,{Pop/Rock},/music/matador/gaz-coombes,http://static.metacritic.com/images/products/music/6/67aceed6f6986f43d44558eaee1d8734-98.jpg,82,8.1
c85312e7-5977-4e68-a3d1-af1d5b134823,Unflesh,Gazelle Twin,{Electronic},/music/unflesh/gazelle-twin,http://static.metacritic.com/images/products/music/5/e99d73f6f39c86d935973a4036ead59a-98.jpg,83,8.3
d7476a25-e882-4fe6-bd45-685610e7fb30,My Favorite Headache,Geddy Lee,{Rock},/music/my-favorite-headache/geddy-lee,http://static.metacritic.com/images/products/music/0/db06ed8729ddc58df1990e6e80c41168-98.jpg,58,8.1
da08e745-e8c5-454a-a91b-fe16802e2724,Breakers,Gem Club,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Rock'"}",/music/breakers/gem-club,http://static.metacritic.com/images/products/music/9/bb1c11f8d84af9392bcc207458b638b4-98.jpg,78,
9f118ca3-50f1-4a1c-9054-50374f983570,In Roses,Gem Club,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Rock'"}",/music/in-roses/gem-club,http://static.metacritic.com/images/products/music/6/e0aa562e108b439ed57a781710892b87-98.jpg,76,7.6
1ff484f8-521a-4065-8a6b-7190d03b970a,Night On My Side,Gemma Hayes,"{Indie,Rock,Singer-Songwriter}",/music/night-on-my-side/gemma-hayes,http://static.metacritic.com/images/products/music/6/c8c928683529877387acb6427edc6ae0-98.jpg,72,8.6
481f63fc-9fc2-4322-bef6-7c6ec1c57282,Let It Break,Gemma Hayes,"{Avant-Garde,Pop/Rock,'"Alternative/Indie Rock'"}",/music/let-it-break/gemma-hayes,http://static.metacritic.com/images/products/music/3/ff0f5d1a3f19714e677d215c5f40c7d0-98.jpg,67,
daf0affe-17ab-4a3d-89fe-df0c6599ee5c,Island Fire,Gemma Ray,{Pop/Rock},/music/island-fire/gemma-ray,http://static.metacritic.com/images/products/music/1/1aefe7ab818fd5c86dbd31d8c5ba29a5-98.jpg,70,
f776578a-0060-4105-93a5-72807bbc7798,The Exodus Suite,Gemma Ray,{Pop/Rock},/music/the-exodus-suite/gemma-ray,http://static.metacritic.com/images/products/music/2/3a3771ad390476c631562ff2be0e6f45-98.jpg,75,
81b21362-117f-4c21-af66-336351897aa0,Kill the One You Love,GEMS,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/kill-the-one-you-love/gems,http://static.metacritic.com/images/products/music/2/1a02d921e44b26b583af931b88b3250c-98.jpg,77,8
41002da9-8234-4816-895e-99e3e8f7e145,Libertine,Gene,"{Indie,Rock,Britpop}",/music/libertine/gene,http://static.metacritic.com/images/products/music/3/3aaf4d34110084fccc85aa088928f07e-98.jpg,66,6.7
8decd444-1fbd-460b-b9df-6563fefb7883,Giving Up The Ghost,Gene Loves Jezebel,"{Rock,Alternative}",/music/giving-up-the-ghost/gene-loves-jezebel,http://static.metacritic.com/images/products/music/6/edc397342b365d847c68e9353414d493-98.jpg,,
b5307027-7fd9-4397-ac4d-b3347ee7b195,Heza,Generationals,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/heza/generationals,http://static.metacritic.com/images/products/music/3/3f3a5edfe741e1a304df04a807e33882-98.jpg,75,8.5
7f74a0bb-10a9-4d53-84e3-64fd4ac3030e,Alix,Generationals,"{Pop/Rock,'"Alternative/Indie Rock'",'"Indie Pop'"}",/music/alix/generationals,http://static.metacritic.com/images/products/music/6/a55f9d25c5411f55c3eef7d0c83d4fd2-98.jpg,75,
b9f6473c-e17e-49da-82a5-a7545b33c252,A Dream Outside,Gengahr,"{Pop/Rock,'"Alternative/Indie Rock'"}",/music/a-dream-outside/gengahr,http://static.metacritic.com/images/products/music/9/37cb58c2cb10bad41f92d8b899492737-98.jpg,79,8.2
399a2bac-d8d2-4958-948a-aba1ab41e16b,Liquid Swords [The Chess Box],Genius / GZA,{Pop/Rock},/music/liquid-swords-the-chess-box/genius-gza,http://static.metacritic.com/images/products/music/2/7622c61c43bfb6b3ff38fbca0f80dc4b-98.jpg,94,8.8
b4076bae-600b-4666-848e-8ca8b0cbd4dc,Leaving Atlanta,Gentleman Jesse,"{'"Garage Punk'",'"Indie Rock'"}",/music/leaving-atlanta/gentleman-jesse,http://static.metacritic.com/images/products/music/53w-release.jpg,80,
21cfd611-b08a-425e-9686-f957fa6557e8,Jet Black,Gentleman Reg,"{Indie,Rock}",/music/jet-black/gentleman-reg,http://static.metacritic.com/images/products/music/4/8b5b2ba52ca19717d6598a991b1a7c2b-98.jpg,66,
6f4acdba-987c-4b0e-95d9-78c9e57c845b,Vanity Is Forever,Geoffrey O'Connor,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/vanity-is-forever/geoffrey-oconnor,http://static.metacritic.com/images/products/music/2/95bf6f38833100eb05aca210438ae374-98.jpg,70,
dbd7e6d9-9e47-4678-9022-db4402e95c39,Myth,Geographer,"{Pop/Rock,'"Alternative/Indie Rock'",'"Alternative Pop/Rock'"}",/music/myth/geographer,http://static.metacritic.com/images/products/music/7/4b0f6fada0524d50294f898ca4421080-98.jpg,71,8.3
3c4999c1-f5d4-4d6c-b117-6cc55d28cfcf,Fading Love,George FitzGerald,"{Electronic,House,Garage}",/music/fading-love/george-fitzgerald,http://static.metacritic.com/images/products/music/0/d166c058bacab2b2c0a7fb5df719356e-98.jpg,71,
68c0f992-c0ae-43bc-9cd7-031032339799,Brainwashed,George Harrison,{Rock},/music/brainwashed/george-harrison,http://static.metacritic.com/images/products/music/8/b2a4a957e01d1377ea772067914de722-98.jpg,77,8.6
538af2b4-2fe4-45c5-ac4c-e2550f0045f7,"Early Takes, Vol. 1",George Harrison,"{Singer/Songwriter,Pop/Rock,'"Contemporary Pop/Rock'"}",/music/early-takes-vol-1/george-harrison,http://static.metacritic.com/images/products/music/8/8c29febf66dba78e10b268f578ed2ae2-98.jpg,79,
287ba807-af2c-4aae-b0c0-b4d6960821c3,The  Apple Years: 1968-75 [Box Set],George Harrison,"{Singer/Songwriter,Pop/Rock,'"Contemporary Pop/Rock'"}",/music/the-apple-years-1968-75-box-set/george-harrison,http://static.metacritic.com/images/products/music/5/77db03d9ca282c8aa1f1732b3581f101-98.jpg,71,
4af09731-38d1-43ff-8fc3-1f89caa89fe2,Patience,George Michael,{Pop},/music/patience/george-michael,http://static.metacritic.com/images/products/music/3/cbb32c49a178eaacc9a43dafa693e3fd-98.jpg,60,8.6
5e5780dc-fe5c-44cd-a68c-1ed97e5a00ec,Faith: Special Edition,George Michael,{},/music/faith-special-edition/george-michael,http://static.metacritic.com/images/products/music/9/a7d697e8744ad5f6da767223cf0fdd55-98.jpg,90,6.5
064ad92f-61f9-444c-801a-ae78981450e0,Symphonica,George Michael,"{Pop,Vocal,Pop/Rock}",/music/symphonica/george-michael,http://static.metacritic.com/images/products/music/8/13d90d5e854064b7938286e0fbde8d83-98.jpg,60,8.8
875cdef3-38dd-4a33-8562-6b5b0ad1d388,Somewhere Down In Texas,George Strait,{Country},/music/somewhere-down-in-texas/george-strait,http://static.metacritic.com/images/products/music/4/c2697d888e382d00d5b922e189620a78-98.jpg,68,8.8
90320505-0b1e-4b86-abf0-76c191660ecc,Twang,George Strait,{Country},/music/twang/george-strait,http://static.metacritic.com/images/products/music/8/c1404b25ca9a356312cb468fff5e6f8c-98.jpg,75,7.1
e2266376-2022-4ddc-9f86-52b9c12e0ddf,Here for a Good Time,George Strait,"{Country,'"Contemporary Country'",'"New Traditionalist'"}",/music/here-for-a-good-time/george-strait,http://static.metacritic.com/images/products/music/3/e04b18ceb34e8dd8007e4fef0a669b9b-98.jpg,74,
53bb52ae-8d14-4016-8da1-151054f2a987,Love Is Everything,George Strait,"{Country,'"Contemporary Country'",'"New Traditionalist'"}",/music/love-is-everything/george-strait,http://static.metacritic.com/images/products/music/6/bcc30485fa5003f60d3846998a83f553-98.jpg,75,8.8
7535f41d-7caa-45aa-a6e5-c8e68b2395be,Cold Beer Conversation,George Strait,"{Country,'"Contemporary Country'",'"New Traditionalist'"}",/music/cold-beer-conversation/george-strait,http://static.metacritic.com/images/products/music/7/b42369d7d8b4b70bcd97d86d28eb41bd-98.jpg,72,
82060cba-c173-4aff-90fe-8d4fe108c83a,Georgia,Georgia,"{Electronic,Pop/Rock,'"Alternative/Indie Rock'"}",/music/georgia/georgia,http://static.metacritic.com/images/products/music/9/8ebf6fd985f83b3b899d19623078c43c-98.jpg,80,
e1461985-f724-485b-a6ee-e092f6895d14,Kings Ballad,Georgia Anne Muldrow,"{R&B,Soul}",/music/kings-ballad/georgia-anne-muldrow,http://static.metacritic.com/images/products/music/2/ab633edf323c4990ff86779eededfdff-98.jpg,80,
f703b1c2-e5e9-46a7-ba32-bd05b4ed08e9,Seeds,Georgia Anne Muldrow,"{R&B,Neo-Soul,'"Left-Field Hip-Hop'"}",/music/seeds/georgia-anne-muldrow,http://static.metacritic.com/images/products/music/7/ffa428b8e5d6bceec2327a5a961411dd-98.jpg,79,
faf40d1a-1bfe-4c32-92aa-d0faa94d8b4b,Abysma,Geotic,"{Electronic,Techno,Pop/Rock}",/music/abysma/geotic,http://static.metacritic.com/images/products/music/6/2e5a5b8c19e2d9622fb457172e1c6b9e-98.jpg,63,
6bfbcac5-2ce2-4f58-bb6f-a8b41f25816a,Hesitant Alien,Gerard Way,"{'"Alternative/Indie Rock'"}",/music/hesitant-alien/gerard-way,http://static.metacritic.com/images/products/music/3/f648870aa91d1dd3478fa0d1427e4be0-98.jpg,75,8.4
ed1b2ed7-845c-4c8b-9026-07412140e819,Jummy,Gerry Read,{Electronic},/music/jummy/gerry-read,http://static.metacritic.com/images/products/music/0/c9e3833b64f5f8557ad53270d56bfef2-98.jpg,84,
dad19e98-26c7-43bb-8b9a-257e5064bf47,Hypnotic Underworld,Ghost,"{Indie,Rock,Experimental}",/music/hypnotic-underworld/ghost,http://static.metacritic.com/images/products/music/5/58325cff47c1b3ab956b865605217623-98.jpg,78,8.3
c3fe7bca-6c88-4b8c-9535-f2b6ea65137e,In Stormy Nights,Ghost,"{Indie,Rock}",/music/in-stormy-nights/ghost,http://static.metacritic.com/images/products/music/5/c7da260461456eb81c5b55064a64c2fc-98.jpg,76,8
